index,Order_ID,Date,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship_city,ship_state,ship_postal_code,ship_country,B2B
982,404-9773937-7060345,06-23-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,744,Madurai,TAMIL NADU,625010,IN,FALSE
983,407-3205298-5473103,06-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0095,J0095-SET-XL,Set,XL,B08CMN1K86,Shipped,1,INR,653,COIMBATORE,TAMIL NADU,641045,IN,FALSE
984,403-3741687-4048344,06-21-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Shipped,1,INR,788,thane,MAHARASHTRA,400606,IN,FALSE
985,406-4889947-7806746,06-20-22,Shipped,Amazon,Amazon.in,Expedited,SET378,SET378-KR-NP-XS,Set,XS,B09RKFQBBZ,Shipped,1,INR,1221,Hyderabad,TELANGANA,500068,IN,FALSE
986,408-2548158-8811519,06-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET342,SET342-KR-NP-N-XXL,Set,XXL,B09Q18R2RN,Shipped,1,INR,0,BELAGAVI,KARNATAKA,590006,IN,FALSE
987,402-4612397-6796307,06-18-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,GURUGRAM,HARYANA,122017,IN,FALSE
988,402-2375582-5673132,06-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET398,SET398-KR-PP-XS,Set,XS,B09RPCWKJW,Shipped,1,INR,1186,GURUGRAM,HARYANA,122017,IN,FALSE
989,402-7355260-1275513,06-16-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,JNE3487-KR-L,kurta,L,B08RP29G54,Shipped,1,INR,362,HYDERABAD,TELANGANA,500081,IN,FALSE
990,171-6613108-2363511,06-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3294,JNE3294-KR-XXL,kurta,XXL,B07R41S1YG,Shipped,1,INR,432,CHENNAI,TAMIL NADU,600091,IN,FALSE
991,406-5961574-4441901,06-14-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597,HYDERABAD,TELANGANA,502319,IN,FALSE
992,404-9326488-7546742,06-13-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,PATNA,BIHAR,800008,IN,FALSE
993,403-1691463-7067522,06-12-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3651,JNE3651-TP-N-M,Top,M,B08ZHWGYF2,Shipped,1,INR,518,MUMBAI,MAHARASHTRA,400076,IN,FALSE
994,171-1293566-4097166,06-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,626,Kanniyakumari,TAMIL NADU,629177,IN,FALSE
995,404-6513417-3841113,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,J0278,J0278-SET-XXXL,Set,3XL,B08QGQJ5P4,Shipped,1,INR,761,HYDERABAD,TELANGANA,500033,IN,FALSE
996,408-7484954-7860326,06-09-2022,Shipped,Amazon,Amazon.in,Expedited,J0002,J0002-SKD-XL,Set,XL,B0894XKSM1,Shipped,1,INR,1186,hyderabad,TELANGANA,500012,IN,FALSE
997,408-0027611-3047556,06-08-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0004,J0004-SKD-XL,Set,XL,B0894XWGCR,Shipped,1,INR,1186,hyderabad,TELANGANA,500012,IN,FALSE
998,408-0027611-3047556,06-07-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0234,J0234-SKD-L,Set,L,B08WHW4T6L,Shipped,1,INR,1213,hyderabad,TELANGANA,500012,IN,FALSE
999,408-0027611-3047556,06-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0236,J0236-SKD-L,Set,L,B08ZYQB6HN,Shipped,1,INR,922,hyderabad,TELANGANA,500012,IN,FALSE
1000,171-6240280-6484349,06-05-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400063,IN,FALSE
1001,408-8511386-1974718,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3659,JNE3659-TP-N-L,Top,L,B08ZHT1PKK,Shipped,1,INR,493,LUCKNOW,UTTAR PRADESH,226012,IN,FALSE
1002,407-6157661-5199512,06-03-2022,Cancelled,Merchant,Amazon.in,Standard,J0010,J0010-LCD-S,Set,S,B08BJS7G2R,,0,INR,951.43,KOLKATA,WEST BENGAL,700019,IN,FALSE
1003,403-0017800-9042751,06-02-2022,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-L,Set,L,B08CMHNWBN,Shipped,1,INR,653,KOLKATA,WEST BENGAL,700151,IN,FALSE
1004,403-0085734-1665956,06-01-2022,Shipped,Amazon,Amazon.in,Expedited,J0247,J0247-SKD-L,Set,L,B09KXTVG9R,Shipped,1,INR,820,NEW DELHI,DELHI,110059,IN,FALSE
